region,course_title,layout_title,course_code,layout_kind,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,ref_url
静岡県,東富士CC,東富士カントリークラブ,C001968,out+in,4,4,5,3,4,5,4,3,4,4,4,3,5,4,4,5,3,4,
静岡県,ﾌｧｲﾌﾞﾊﾝﾄﾞﾚｯﾄﾞC,ファイブハンドレッドクラブ,C002006,out+in,5,4,4,3,5,4,4,4,3,4,3,4,4,5,4,3,5,4,
静岡県,富嶽CC白鳥,富嶽カントリークラブ白鳥,C001969,all,4,5,4,3,4,4,5,3,4,,,,,,,,,,
静岡県,富嶽CC宝永,富嶽カントリークラブ宝永,C001970,all,4,3,4,5,4,4,3,4,5,,,,,,,,,,
静岡県,富士CC,富士カントリークラブ,C001975,out+in,4,4,3,5,4,4,3,5,4,4,3,4,5,4,4,3,5,4,
静岡県,フジ天城GC里,フジ天城ゴルフ倶楽部里,C001939,all,5,4,3,5,4,3,4,4,4,,,,,,,,,,
静岡県,フジ天城GC富士,フジ天城ゴルフ倶楽部富士,C001938,all,4,4,4,3,5,4,5,3,4,,,,,,,,,,
静岡県,フジ天城GC松,フジ天城ゴルフ倶楽部松,C001937,all,4,4,5,3,4,4,4,3,5,,,,,,,,,,
静岡県,富士エースGC,富士エースゴルフ倶楽部,C002004,out+in,4,5,4,3,4,3,4,4,5,5,4,4,3,4,4,3,5,4,
静岡県,藤枝GC北,藤枝ゴルフクラブ北,C001971,all,4,4,3,5,4,4,3,4,5,,,,,,,,,,
静岡県,藤枝GC西,藤枝ゴルフクラブ西,C001972,all,5,4,3,4,4,4,4,3,5,,,,,,,,,,
静岡県,藤枝GC東,藤枝ゴルフクラブ東,C001973,all,5,4,4,4,3,4,4,3,5,,,,,,,,,,
静岡県,富士小山GC,富士小山ゴルフクラブ,C001974,out+in,4,4,5,4,3,4,4,3,5,3,5,4,4,4,5,3,4,4,
静岡県,富士ｸﾞﾘｰﾝﾋﾙGC,富士グリーンヒルゴルフコース,C001976,out+in,5,4,4,5,3,4,4,4,3,4,4,5,3,4,5,3,4,4,
静岡県,富士チサンCC白糸,富士チサンカントリークラブ白糸,C001978,all,3,4,4,3,5,4,5,4,4,,,,,,,,,,
静岡県,富士チサンCC駿河,富士チサンカントリークラブ駿河,C001980,all,5,4,3,4,4,4,4,3,5,,,,,,,,,,
静岡県,富士チサンCC富士,富士チサンカントリークラブ富士,C001979,all,5,3,4,3,4,4,4,5,4,,,,,,,,,,
静岡県,富士宮GC,富士宮ゴルフクラブ,C001981,out+in,5,4,3,5,4,3,4,4,4,4,4,4,5,3,5,3,4,4,
静岡県,富士の杜GC,富士の杜ゴルフクラブ,C002009,out+in,4,4,3,5,4,4,4,3,5,4,5,4,4,3,4,4,3,5,
静岡県,富士箱根CC,富士箱根カントリークラブ,C001982,out+in,5,3,4,5,4,4,3,4,4,4,3,5,4,3,4,4,4,5,
静岡県,富士平原GC丹沢,富士平原ゴルフクラブ丹沢,C001983,all,5,3,4,3,4,3,4,4,5,,,,,,,,,,
静岡県,富士平原GC箱根,富士平原ゴルフクラブ箱根,C001985,all,4,5,4,4,5,3,4,3,4,,,,,,,,,,
静岡県,富士平原GC富士,富士平原ゴルフクラブ富士,C001984,all,4,5,3,4,3,5,4,4,4,,,,,,,,,,
静岡県,富士ヘルスCC,富士ヘルスカントリークラブ,C001986,out+in,4,3,4,4,5,4,5,4,3,4,5,3,4,4,4,3,5,4,
静岡県,富士見ヶ丘CC,富士見ヶ丘カントリー倶楽部,C001987,out+in,5,4,3,4,5,4,3,4,4,5,4,3,4,4,5,4,3,4,
静岡県,ベルビュー長尾GC,ベルビュー長尾ゴルフ倶楽部,C001988,out+in,4,5,3,4,4,3,4,5,5,4,3,4,3,4,4,4,3,5,
静岡県,ホロンGC,ホロンゴルフ倶楽部,C001989,out+in,5,3,4,4,3,4,4,4,5,4,4,5,4,3,4,3,4,5,
静岡県,三木の里CC,三木の里カントリークラブ,C001991,out+in,5,4,3,4,5,3,4,4,4,4,4,3,4,5,4,5,3,4,
静岡県,三島CC,三島カントリークラブ,C001992,out+in,4,4,5,3,4,4,3,4,5,5,4,4,4,3,4,3,4,5,
静岡県,三島GC,三島ゴルフ倶楽部,C002002,out+in,5,4,3,4,3,4,4,4,5,5,3,4,4,4,3,4,4,5,
静岡県,南富士CC,南富士カントリークラブ,C002001,out+in,4,3,5,4,5,3,4,4,4,4,3,4,4,4,4,5,3,5,
静岡県,湯ヶ島GCﾎﾃﾙﾘｿﾞｰﾄ,湯ヶ島ゴルフ倶楽部＆ホテルリゾート,C002005,out+in,4,3,5,4,3,4,5,4,4,5,4,4,3,4,3,4,4,5,
静岡県,ﾗﾌｫｰﾚ修善寺&CC,ラフォーレ修善寺＆カントリークラブ,C001993,out+in,4,5,3,4,3,4,4,5,4,4,4,5,3,4,4,3,5,4,
静岡県,ﾘﾊﾞｰ富士CC甲斐,リバー富士カントリークラブ甲斐,C001995,all,4,5,4,4,3,5,4,4,3,,,,,,,,,,
静岡県,ﾘﾊﾞｰ富士CC駿河,リバー富士カントリークラブ駿河,C001994,all,4,3,5,4,4,3,4,5,4,,,,,,,,,,
静岡県,ﾘﾊﾞｰ富士CC富士,リバー富士カントリークラブ富士,C001996,all,5,3,4,4,5,4,3,4,4,,,,,,,,,,
静岡県,レイク浜松CC,レイク浜松カントリークラブ,C001997,out+in,4,4,3,4,5,4,3,4,5,4,3,5,4,4,4,3,5,4,
静岡県,ﾚﾝﾌﾞﾗﾝﾄGC駿河,レンブラントゴルフ倶楽部御殿場駿河コース,C002008,all,4,4,5,4,3,4,3,4,5,,,,,,,,,,
静岡県,ﾚﾝﾌﾞﾗﾝﾄGC富士,レンブラントゴルフ倶楽部御殿場富士コース,C002007,all,5,4,4,4,3,4,5,3,4,,,,,,,,,,
愛知県,愛知CC,愛知カンツリー倶楽部,C002013,out+in,5,4,5,3,4,4,3,4,5,5,4,4,3,5,4,3,4,5,
愛知県,葵CC家康コース,葵カントリークラブ家康コース,C002082,out+in,5,4,3,4,5,3,4,4,4,4,4,3,5,3,5,4,4,4,
愛知県,葵CC竹千代コース,葵カントリークラブ竹千代コース,C002083,out+in,4,4,3,5,4,3,5,4,4,4,4,3,5,3,4,4,4,5,
愛知県,秋葉GC,秋葉ゴルフ倶楽部,C002014,out+in,5,4,4,3,4,4,3,4,5,4,3,4,4,4,5,4,5,3,
愛知県,稲武CC,稲武カントリークラブ,C002018,out+in,4,5,3,4,4,5,4,3,4,4,3,4,5,4,4,3,5,4,
愛知県,犬山CC,犬山カンツリー倶楽部,C002019,out+in,5,4,4,3,4,3,5,4,4,4,5,4,3,5,4,4,3,4,
愛知県,伊良湖ｼｰｻｲﾄﾞGC,伊良湖シーサイドゴルフ倶楽部,C002020,out+in,5,4,3,4,4,4,5,3,4,5,4,3,4,4,4,3,4,5,
愛知県,ｳｯﾄﾞﾌﾚ森林公園西,ウッドフレンズ森林公園ゴルフ場西コース,C002039,out+in,4,4,5,3,4,5,4,3,4,4,3,4,5,3,4,4,5,4,
愛知県,ｳｯﾄﾞﾌﾚ森林公園東,ウッドフレンズ森林公園ゴルフ場東コース,C002038,out+in,4,3,4,5,3,4,4,4,5,4,3,4,5,3,4,4,5,4,
愛知県,ｳｯﾄﾞﾌﾚ名古屋港GC,ウッドフレンズ名古屋港ゴルフ倶楽部,C002056,out+in,4,3,5,4,4,5,3,4,4,4,3,5,4,4,5,4,3,4,
愛知県,ｳｯﾄﾞ名古屋港ﾅｲﾀｰ,ウッドフレンズ名古屋港ゴルフ倶楽部ナイター,C002092,all,4,3,4,4,3,5,3,4,4,,,,,,,,,,
愛知県,オールドレイクGC,オールドレイクゴルフ倶楽部,C002021,out+in,4,3,5,3,5,4,4,3,5,4,4,5,3,4,5,4,3,4,
愛知県,岡崎CC,岡崎カントリー倶楽部,C002022,out+in,4,5,4,5,3,4,4,3,4,4,3,4,4,4,3,5,4,5,
愛知県,岡崎高原CCIN,岡崎高原カントリークラブIN,C002087,all,3,4,3,4,4,3,21,,,,,,,,,,,,
愛知県,岡崎高原CCOUT,岡崎高原カントリークラブOUT,C002086,all,3,4,4,4,4,3,22,,,,,,,,,,,,
愛知県,小原CC,小原カントリークラブ,C002084,out+in,4,5,4,4,5,3,4,3,4,5,4,4,4,3,5,4,3,4,
愛知県,春日井CC西,春日井カントリークラブ西,C002024,out+in,4,3,5,4,5,4,4,3,4,4,4,5,4,3,4,5,3,4,
愛知県,春日井CC東,春日井カントリークラブ東,C002023,out+in,4,4,5,3,4,4,3,5,4,4,4,3,5,4,3,4,5,4,
愛知県,加茂GC,加茂ゴルフ倶楽部,C002025,out+in,5,4,4,3,4,4,3,4,5,5,4,4,3,4,4,4,3,5,
愛知県,キャッスルヒルCC,キャッスルヒルカントリークラブ,C002085,out+in,4,5,3,4,5,3,4,4,4,4,3,4,5,3,4,4,5,4,
愛知県,吉良CC三ヶ根,吉良カントリークラブ三ヶ根,C002027,all,4,4,4,3,4,3,5,5,4,,,,,,,,,,
愛知県,吉良CC三河湾,吉良カントリークラブ三河湾,C002028,all,5,3,4,3,4,5,4,3,5,,,,,,,,,,
愛知県,GC大樹旭コース北,ゴルフ倶楽部大樹旭コース北,C002016,all,4,3,5,4,4,3,4,4,5,,,,,,,,,,
愛知県,GC大樹旭コース西,ゴルフ倶楽部大樹旭コース西,C002017,all,5,3,4,3,4,5,5,3,4,,,,,,,,,,
愛知県,GC大樹旭コース東,ゴルフ倶楽部大樹旭コース東,C002015,all,5,4,3,4,4,4,3,4,5,,,,,,,,,,
愛知県,GC大樹豊田コース,ゴルフ倶楽部大樹豊田コース,C002052,out+in,5,4,3,4,4,5,3,5,3,4,4,3,5,4,3,4,4,5,
愛知県,ｻﾞ･ﾄﾗﾃﾞｨｼｮﾝGC,ザ・トラディションゴルフクラブ,C002032,out+in,4,4,5,4,3,5,4,3,4,4,4,5,3,4,4,3,4,5,
愛知県,笹戸CC,笹戸カントリークラブ,C002029,out+in,5,4,4,3,4,5,3,4,4,5,4,4,3,5,4,4,3,4,
愛知県,さなげCC,さなげカントリークラブ,C002030,out+in,4,3,5,4,3,4,4,4,5,4,4,4,3,4,5,4,3,5,
愛知県,ｻﾞ･ﾒﾀﾞﾘｵﾝC岡崎,ザ・メダリオンクラブ岡崎コース,C002031,out+in,4,5,4,3,4,3,4,4,5,5,4,4,3,4,5,3,4,4,
愛知県,三甲GC京和C,三甲ゴルフ倶楽部京和コース,C002026,out+in,4,4,3,5,4,4,4,3,5,4,3,5,4,4,3,4,5,4,
愛知県,品野台CC,品野台カントリークラブ,C002033,out+in,4,4,4,5,3,4,4,3,5,4,4,3,5,4,4,3,4,5,
愛知県,定光寺CC,定光寺カントリークラブ,C002040,out+in,4,5,4,3,4,3,4,5,4,4,4,3,5,4,4,3,4,4,
愛知県,庄内川GC,庄内川ゴルフ倶楽部,C002034,out+in,3,4,5,4,4,5,3,4,4,3,4,4,3,4,5,4,4,5,
愛知県,新城CC北,新城カントリー倶楽部北,C002037,all,4,4,3,5,4,5,4,4,3,,,,,,,,,,
愛知県,新城CC東,新城カントリー倶楽部東,C002036,all,4,3,4,5,4,4,3,5,4,,,,,,,,,,
愛知県,新城CC南,新城カントリー倶楽部南,C002035,all,5,4,4,3,5,4,3,4,4,,,,,,,,,,
愛知県,新南愛知CC美浜,新南愛知カントリークラブ美浜コース,C002076,out+in,4,4,5,3,5,3,4,4,4,4,3,5,4,4,5,3,4,4,
愛知県,ｾﾝﾄｸﾘｰｸGCｲｰｽﾄ,セントクリークゴルフクラブEAST,C002042,all,4,5,4,4,4,3,4,3,5,,,,,,,,,,
愛知県,ｾﾝﾄｸﾘｰｸGCｳｴｽﾄ,セントクリークゴルフクラブWEST,C002041,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
愛知県,ｾﾝﾄｸﾘｰｸGCｻｳｽ,セントクリークゴルフクラブSOUTH,C002043,all,5,4,4,4,3,5,3,4,4,,,,,,,,,,
愛知県,知多CC中,知多カントリー倶楽部中,C002045,all,5,4,3,4,5,4,3,4,4,,,,,,,,,,
愛知県,知多CC西,知多カントリー倶楽部西,C002046,all,4,3,4,4,5,3,4,4,5,,,,,,,,,,
愛知県,知多CC東,知多カントリー倶楽部東,C002044,all,5,3,4,4,3,4,4,5,4,,,,,,,,,,
愛知県,中京GC石野,中京ゴルフ倶楽部石野コース,C002047,out+in,4,4,3,5,4,3,5,4,4,4,3,4,3,4,5,4,4,5,
愛知県,つくでGC,つくでゴルフクラブ,C002048,out+in,4,4,3,4,4,5,3,4,5,4,3,4,5,4,4,3,4,5,
愛知県,貞宝CC,貞宝カントリークラブ,C002049,out+in,5,4,3,4,4,4,3,5,4,4,4,3,5,4,4,3,4,5,
愛知県,東海CC豊川,東海カントリークラブ豊川コース,C002050,out+in,5,3,4,4,4,4,4,3,5,4,5,3,4,4,4,4,3,5,
愛知県,豊田CC,豊田カントリー倶楽部,C002051,out+in,4,5,4,3,4,4,3,5,4,4,4,5,3,4,4,4,3,5,
愛知県,名倉CC中,名倉カントリークラブ中,C002054,all,4,4,3,5,4,3,5,4,4,,,,,,,,,,
愛知県,名倉CC西,名倉カントリークラブ西,C002055,all,4,4,5,3,5,3,4,4,4,,,,,,,,,,
愛知県,名倉CC東,名倉カントリークラブ東,C002053,all,4,3,5,4,3,5,4,4,4,,,,,,,,,,
愛知県,名古屋GC和合,名古屋ゴルフ倶楽部和合コース,C002057,out+in,4,5,4,3,4,4,3,4,4,4,4,4,3,4,5,4,3,4,
愛知県,名古屋ｸﾞﾘｰﾝCC中,名古屋グリーンカントリークラブ中,C002090,all,4,4,4,5,3,4,5,3,4,,,,,,,,,,
愛知県,名古屋ｸﾞﾘｰﾝCC東,名古屋グリーンカントリークラブ東,C002089,all,5,4,3,4,5,4,3,4,4,,,,,,,,,,
愛知県,名古屋ｸﾞﾘｰﾝCC南,名古屋グリーンカントリークラブ南,C002091,all,4,4,3,4,5,3,4,4,5,,,,,,,,,,
愛知県,名古屋広幡GC,名古屋広幡ゴルフコース,C002058,out+in,4,3,5,3,4,4,5,4,4,4,3,4,4,5,4,5,3,4,
愛知県,鳴海CC,鳴海カントリークラブ,C002059,out+in,4,5,3,4,5,3,4,3,4,3,4,4,5,3,5,4,3,4,
愛知県,南山CC,南山カントリークラブ,C002060,out+in,4,5,4,3,4,5,3,4,4,4,4,3,4,5,4,5,3,4,
愛知県,西尾GC,西尾ゴルフクラブ,C002061,out+in,5,4,4,4,4,4,3,3,4,4,3,5,3,4,3,5,5,3,
愛知県,額田GC西,額田ゴルフ倶楽部西,C002062,out+in,4,4,3,5,3,4,4,5,4,5,3,4,4,4,5,4,3,4,
愛知県,額田GC東,額田ゴルフ倶楽部東,C002063,out+in,4,5,3,4,4,4,5,3,4,5,4,3,4,5,4,4,3,4,
愛知県,パインズGC,パインズゴルフクラブ,C002065,out+in,5,3,4,4,3,4,5,4,4,4,4,3,5,4,3,5,4,4,
愛知県,パインフラットGC,パインフラットゴルフクラブ,C002066,all,5,4,4,3,3,4,4,3,5,,,,,,,,,,
愛知県,半田Gリンクス,半田ゴルフリンクス,C002064,out+in,4,5,3,4,4,4,4,3,5,5,4,3,4,4,4,4,3,5,
愛知県,東名古屋CC西,東名古屋カントリークラブ西,C002067,out+in,5,4,3,4,4,3,5,4,4,4,5,3,4,4,3,4,4,5,
愛知県,東名古屋CC東,東名古屋カントリークラブ東,C002068,out+in,5,3,4,5,4,4,3,4,4,5,3,4,3,4,4,5,4,4,
愛知県,平尾CC北,平尾カントリークラブ北,C002069,all,4,3,5,4,4,4,4,3,5,,,,,,,,,,
愛知県,平尾CC西,平尾カントリークラブ西,C002071,all,5,3,4,4,5,3,4,4,4,,,,,,,,,,
愛知県,平尾CC東,平尾カントリークラブ東,C002070,all,5,3,4,5,4,3,4,4,4,,,,,,,,,,
愛知県,藤岡CC,藤岡カントリークラブ,C002072,out+in,4,3,5,4,4,4,3,5,4,4,3,4,5,4,3,5,4,4,
愛知県,三河CC,三河カントリークラブ,C002073,out+in,5,3,4,4,4,3,4,4,5,4,4,4,3,5,4,4,3,5,
愛知県,みとGC,みとゴルフ倶楽部,C002074,out+in,5,4,4,3,4,4,5,3,4,5,4,3,4,4,3,4,4,5,
愛知県,緑ヶ丘CC,緑ヶ丘カンツリークラブ,C002075,out+in,4,5,4,3,4,5,3,4,4,4,4,4,3,4,3,5,4,5,
愛知県,三好CC西,三好カントリー倶楽部西,C002077,out+in,4,5,4,4,3,4,5,3,4,4,4,5,3,4,5,3,4,4,
愛知県,三好CC東,三好カントリー倶楽部東,C002078,out+in,4,5,4,3,5,4,3,4,4,3,5,4,4,4,4,5,3,4,
愛知県,名南CC,名南カントリークラブ,C002088,all,4,4,3,3,3,3,3,4,3,,,,,,,,,,
愛知県,ﾛｲﾔﾙCC下山Cｸｲｰﾝ,ロイヤルカントリークラブ下山コースQUEEN,C002080,all,5,5,4,4,3,4,4,3,4,,,,,,,,,,
愛知県,ﾛｲﾔﾙCC下山Cｸﾗｳﾝ,ロイヤルカントリークラブ下山コースCROWN,C002079,all,4,3,4,5,4,4,3,5,4,,,,,,,,,,
愛知県,ﾛｲﾔﾙCC下山Cﾌﾟﾘﾝｽ,ロイヤルカントリークラブ下山コースPRINCE,C002081,all,4,4,4,5,4,3,5,3,4,,,,,,,,,,
鳥取県,旭国際浜村GC湖山,旭国際浜村温泉ゴルフ倶楽部湖山コース,C002595,out+in,4,4,3,5,3,4,5,4,4,4,5,3,4,3,4,4,3,5,
鳥取県,旭国際浜村GC白兎,旭国際浜村温泉ゴルフ倶楽部白兔コース,C002594,out+in,4,5,4,3,4,4,5,3,4,4,4,5,4,3,4,3,5,4,
鳥取県,神田GC,神田ゴルフクラブ,C002598,out+in,3,3,4,3,4,3,3,3,3,3,4,3,3,4,3,3,3,3,
鳥取県,ｸﾞﾘｰﾝﾊﾟｰｸ大山GC,グリーンパーク大山ゴルフ倶楽部,C002586,out+in,4,4,5,3,4,4,3,5,4,4,3,4,3,4,5,4,5,4,
鳥取県,大山GC,大山ゴルフクラブ,C002592,out+in,4,4,5,3,4,5,4,4,3,4,3,4,4,5,4,3,4,5,
鳥取県,大山アークCC,大山アークカントリークラブ,C002593,out+in,5,3,4,4,4,5,3,4,4,4,3,4,5,4,4,5,3,4,
鳥取県,大山平原GC,大山平原ゴルフクラブ,C002587,out+in,5,4,4,3,5,4,4,3,4,5,4,3,4,4,5,3,4,4,
鳥取県,鳥取CC吉岡温泉,鳥取カントリー倶楽部吉岡温泉コース,C002588,out+in,5,3,4,4,4,4,5,3,4,4,4,4,3,4,5,4,3,5,
鳥取県,鳥取GC砂丘,鳥取ゴルフ倶楽部砂丘コース,C002589,all,5,3,4,4,4,4,3,5,4,,,,,,,,,,
鳥取県,日本海GC稲葉山,日本海ゴルフ倶楽部稲葉山コース,C002590,out+in,3,4,4,5,4,4,3,5,4,5,4,3,4,4,4,3,4,5,
鳥取県,日本海GC郡家,日本海ゴルフ倶楽部郡家コース,C002596,out+in,4,4,4,4,3,5,3,4,5,4,5,3,5,3,4,3,5,4,
鳥取県,光好CC,光好カントリー倶楽部,C002597,out+in,3,4,3,3,3,3,4,3,5,4,4,3,3,3,3,4,4,3,
鳥取県,持田農園 SGC,持田農園ショートゴルフコース,C002599,out+in,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
鳥取県,米子G,米子ゴルフ場,C002591,out+in,5,3,4,4,4,3,5,3,5,4,3,5,3,4,5,4,4,4,
島根県,出雲GC,出雲ゴルフ倶楽部,C002600,all,4,5,4,3,4,4,3,4,3,,,,,,,,,,
島根県,出雲空港CC,出雲空港カントリー倶楽部,C002601,out+in,4,3,4,4,5,4,4,3,5,4,4,4,3,4,5,3,4,5,
島根県,いづも大社CC,いづも大社カントリークラブ,C002608,out+in,4,3,5,4,4,3,5,4,4,4,4,5,3,5,3,4,4,4,
島根県,金城CC久佐,金城カントリークラブ久佐,C002606,all,4,3,4,4,5,3,4,4,5,,,,,,,,,,
島根県,金城CC美又,金城カントリークラブ美又,C002607,all,4,5,4,3,4,4,3,5,4,,,,,,,,,,
島根県,クラシック島根CC,クラシック島根カントリークラブ,C002605,out+in,5,4,4,4,3,5,4,3,4,5,3,4,5,4,4,3,4,4,
島根県,島根GC,島根ゴルフ倶楽部,C002602,out+in,4,5,4,4,3,5,3,4,4,5,4,3,4,4,4,3,5,4,
島根県,玉造温泉CC,玉造温泉カントリークラブ,C002603,out+in,4,5,3,4,4,3,4,5,4,4,3,4,5,3,4,4,5,4,
島根県,浜田ｺﾞﾙﾌﾘﾝｸｽ,浜田ゴルフリンクス,C002604,out+in,4,5,4,3,4,4,3,5,4,5,4,4,3,4,4,4,3,5,
岡山県,ＪＦＥ瀬戸内海GC,JFE瀬戸内海ゴルフ倶楽部,C002635,out+in,4,5,3,4,4,5,4,3,4,4,5,4,4,3,4,3,4,5,
岡山県,赤坂CC,赤坂カントリークラブ,C002609,out+in,4,4,3,5,4,3,4,4,5,4,4,3,4,4,5,3,5,4,
岡山県,赤坂ﾚｲｸｻｲﾄﾞCC,赤坂レイクサイドカントリークラブ,C002610,out+in,5,3,4,4,3,4,4,4,5,3,5,4,3,5,4,4,4,4,
岡山県,井原GC,井原ゴルフ倶楽部,C002611,out+in,4,5,3,4,4,5,3,4,4,5,4,3,4,4,3,5,4,4,
岡山県,MGM MANIWA 梅,MGM MANIWA 梅,C002646,all,4,4,5,3,4,3,4,4,5,,,,,,,,,,
岡山県,MGM MANIWA 桧,MGM MANIWA 桧,C002645,all,4,5,3,4,3,4,4,4,5,,,,,,,,,,
岡山県,岡山CC桃の郷,岡山カントリークラブ桃の郷コース,C002613,out+in,4,4,5,4,3,4,3,5,4,4,4,5,3,4,5,4,3,4,
岡山県,岡山GC帯江,岡山ゴルフ倶楽部帯江コース,C002618,out+in,4,5,3,4,4,5,4,3,4,4,5,3,4,5,4,4,3,4,
岡山県,岡山霞橋GC,岡山霞橋ゴルフ倶楽部,C002612,all,5,4,4,3,5,4,3,3,4,,,,,,,,,,
岡山県,岡山北GC,岡山北ゴルフ倶楽部,C002614,out+in,4,4,4,3,4,5,4,3,5,4,4,3,5,3,4,5,4,4,
岡山県,岡山金陵CC,岡山金陵カントリークラブ,C002615,out+in,4,4,3,5,4,3,5,4,4,4,4,4,3,4,4,5,3,5,
岡山県,岡山空港GC,岡山空港ゴルフコース,C002616,out+in,5,4,3,4,4,3,5,4,4,5,4,3,4,5,4,4,3,4,
岡山県,岡山国際GC,岡山国際ゴルフ倶楽部,C002617,out+in,4,3,4,4,4,4,5,3,5,4,4,5,3,4,3,4,4,5,
岡山県,岡山西GC,岡山西ゴルフ倶楽部,C002619,out+in,4,5,3,4,4,4,3,5,4,4,4,3,4,5,3,4,4,5,
岡山県,岡山御津CC,岡山御津カントリークラブ,C002621,out+in,4,5,3,4,4,5,4,3,4,4,4,5,3,5,4,3,4,4,
岡山県,奥津GC,奥津ゴルフ倶楽部,C002622,out+in,5,4,4,3,4,5,4,3,4,5,4,3,4,4,4,3,4,5,
岡山県,長船CC,長船カントリークラブ,C002623,out+in,4,4,3,4,3,5,4,3,5,4,5,3,5,4,3,3,4,4,
岡山県,笠岡CC,笠岡カントリー倶楽部,C002624,out+in,4,4,3,4,3,5,4,4,5,4,5,4,4,5,3,4,4,3,
岡山県,鬼ノ城GC,鬼ノ城ゴルフ倶楽部,C002625,out+in,4,3,5,3,4,4,4,4,5,4,3,5,4,4,3,5,4,4,
岡山県,吉備CC,吉備カントリークラブ,C002626,out+in,5,4,4,4,3,4,5,3,4,5,4,4,4,4,3,5,3,4,
岡山県,吉備高原CC芍薬,吉備高原カントリークラブ芍薬,C002644,all,5,4,4,3,4,4,5,3,4,,,,,,,,,,
岡山県,吉備高原CC牡丹,吉備高原カントリークラブ牡丹,C002643,all,5,4,4,4,3,5,4,3,4,,,,,,,,,,
岡山県,久米CC,久米カントリークラブ,C002627,out+in,4,4,3,5,4,5,4,3,4,4,4,3,4,5,3,4,4,5,
岡山県,倉敷CC,倉敷カントリー倶楽部,C002628,out+in,5,4,5,4,3,4,4,4,3,4,4,4,5,3,4,5,3,4,
岡山県,グレート岡山GC,グレート岡山ゴルフ倶楽部,C002629,out+in,5,4,3,5,4,4,4,4,3,5,4,4,4,3,4,3,4,5,
岡山県,後楽GC,後楽ゴルフ倶楽部,C002630,out+in,4,5,3,4,4,5,3,4,4,4,4,3,4,4,5,4,3,5,
岡山県,ｻﾞ･ｵｰｸﾚｯﾄGC,ザ・オークレットゴルフクラブ,C002632,out+in,5,4,3,5,4,4,4,3,4,4,5,3,4,4,4,3,5,4,
岡山県,作州武蔵CC因幡,作州武蔵カントリー倶楽部因幡,C002651,all,5,4,4,3,4,5,3,4,4,,,,,,,,,,
岡山県,作州武蔵CC播磨,作州武蔵カントリー倶楽部播磨,C002649,all,5,4,3,4,4,4,5,3,4,,,,,,,,,,
岡山県,作州武蔵CC美作,作州武蔵カントリー倶楽部美作,C002650,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
岡山県,山陽GC,山陽ゴルフ倶楽部,C002631,out+in,4,4,3,5,4,4,3,5,4,4,5,3,4,4,4,3,4,5,
岡山県,新岡山GC,新岡山ゴルフクラブ,C002633,out+in,4,4,4,3,5,4,5,3,4,4,4,3,5,4,5,3,4,4,
岡山県,瀬戸大橋CC,瀬戸大橋カントリークラブ,C002634,out+in,5,3,5,4,4,5,3,4,3,4,3,4,4,5,4,3,4,5,
岡山県,たけべの森GC,たけべの森ゴルフ倶楽部,C002642,out+in,4,5,3,4,5,4,3,4,4,4,5,3,4,4,3,4,5,4,
岡山県,玉野GC,玉野ゴルフ倶楽部,C002636,out+in,5,3,4,4,5,4,4,4,3,3,4,4,5,3,5,4,4,4,
岡山県,東児が丘ﾏﾘﾝﾋﾙｽﾞ,東児が丘マリンヒルズゴルフクラブ,C002637,out+in,4,5,3,4,5,4,3,4,4,4,4,3,4,4,5,4,3,5,
岡山県,パインツリーGC,パインツリーゴルフクラブ,C002647,out+in,4,3,5,4,4,5,4,3,4,5,4,3,5,4,4,3,4,4,
岡山県,花回廊GC,花回廊ゴルフコース,C002620,out+in,4,3,4,4,3,5,4,5,4,5,4,4,4,3,4,3,4,5,
岡山県,備中高原北房CC,備中高原北房カントリー倶楽部,C002638,out+in,5,4,4,5,4,4,3,4,3,4,4,5,3,4,5,4,3,4,
岡山県,水島Gリンクス,水島ゴルフリンクス,C002639,out+in,4,5,3,4,4,4,3,4,5,4,4,5,3,4,5,3,4,4,
岡山県,湯郷石橋GC,湯郷石橋ゴルフ倶楽部,C002648,out+in,4,4,4,3,5,4,3,5,4,4,4,3,4,5,4,3,4,5,
岡山県,ランドマークGC,ランドマークゴルフ倶楽部,C002640,out+in,4,4,5,3,4,4,3,5,4,5,4,3,4,4,3,4,5,4,
岡山県,鷲羽GC,鷲羽ゴルフ倶楽部,C002641,out+in,4,3,4,5,4,3,4,4,5,4,3,4,4,5,4,3,4,5,
広島県,安芸CC,安芸カントリークラブ,C002652,out+in,4,4,3,4,4,5,3,4,5,5,4,4,4,3,5,3,4,4,
広島県,太田川G祇園,太田川ゴルフ場祇園コース,C002653,out+in,4,5,3,4,3,3,3,3,4,4,5,3,4,3,3,3,3,4,
広島県,太田川G戸坂,太田川ゴルフ場戸坂コース,C002714,all,3,3,3,3,3,3,3,4,5,,,,,,,,,,
広島県,尾道CC宇根山,尾道カントリークラブ宇根山コース,C002695,out+in,5,4,3,4,5,4,3,4,4,4,3,4,4,5,4,3,5,4,
広島県,尾道GC,尾道ゴルフ倶楽部,C002696,out+in,5,3,4,4,4,5,4,4,3,4,3,4,5,4,4,4,3,5,
